"gloss_english","n_languages_with_gloss_data","n_languages_covered","languages_covered","in_english_4000","n_languages_covered_plus_english","includes_hack_translation","avg_percentile_across_covering_langs","words"
"eel",12,2,"Chinese_Traditional;Polish",TRUE,3,TRUE,0.676328275192075,"Chinese_Traditional:鰻;Polish:węgry"
"grandfather",12,2,"Italian;Turkish",TRUE,3,FALSE,0.67587957113073,"Italian:nonno;Turkish:dede"
"shit",12,3,"Galician;German;Portuguese",FALSE,3,TRUE,0.675718662064121,"Galician:merda;German:Scheisse;Portuguese:bosta"
"specialist",12,3,"Chinese_Simplified;Galician;Russian",FALSE,3,FALSE,0.674610224768198,"Chinese_Simplified:专家;Galician:especialista;Russian:специалист"
"director",12,3,"Galician;Portuguese;Spanish",FALSE,3,FALSE,0.673975484246462,"Galician:director;Portuguese:director;Spanish:directora"
"cloud",12,2,"Spanish;Turkish",TRUE,3,FALSE,0.673627266121085,"Spanish:nube;Turkish:bulut"
"ski",12,2,"French;German",TRUE,3,TRUE,0.673392523364486,"French:ski;German:Ski"
"order",12,3,"Chinese_Simplified;Polish;Russian",FALSE,3,FALSE,0.67273856064967,"Chinese_Simplified:秩序;Polish:zamówienie;Russian:приказ"
"yacht",12,2,"German;Italian",TRUE,3,TRUE,0.671301459293395,"German:Yacht;Italian:yacht"
"fleet",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.670828262033799,"Galician:frota;Portuguese:frota;Russian:флот"
"cousin",12,2,"Italian;Spanish",TRUE,3,FALSE,0.670318791730732,"Italian:cugino;Spanish:primo"
"breakfast",12,2,"Russian;Turkish",TRUE,3,FALSE,0.670104198203654,"Russian:завтрак;Turkish:kahvaltı"
"style",12,3,"Chinese_Simplified;Galician;Polish",FALSE,3,FALSE,0.668774807736295,"Chinese_Simplified:款式;Galician:estilo;Polish:styl"
"series",12,3,"Galician;Polish;Russian",FALSE,3,FALSE,0.66801554571285,"Galician:serie;Polish:seria;Russian:серия"
"grain",12,2,"French;German",TRUE,3,TRUE,0.667656542056075,"French:grain;German:Korn"
"visitor",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.665726130707912,"Galician:visitante;Portuguese:visitante;Russian:посетитель"
"nun",12,2,"Chinese_Simplified;Portuguese",TRUE,3,FALSE,0.665211149303764,"Chinese_Simplified:修女;Portuguese:freira"
"liter",12,3,"Galician;Polish;Spanish",FALSE,3,FALSE,0.665137879579732,"Galician:litro;Polish:litr;Spanish:litro"
"dildo",12,2,"German;Spanish",TRUE,3,TRUE,0.660258236865539,"German:Dildo;Spanish:consolador"
"asylum",12,3,"Polish;Portuguese;Spanish",FALSE,3,FALSE,0.660097319829536,"Polish:azyl;Portuguese:Asilo;Spanish:asilo"
"team",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.659570265118414,"Galician:equipo;Polish:zespół;Portuguese:equipa"
"fungus",12,2,"Italian;Portuguese",TRUE,3,FALSE,0.659368368438636,"Italian:muffa;Portuguese:fungo"
"uniform",12,2,"Italian;Russian",TRUE,3,FALSE,0.658662427487729,"Italian:uniforme;Russian:обмундирование"
"name",12,3,"Galician;Polish;Russian",FALSE,3,FALSE,0.658488174048302,"Galician:nome;Polish:nazwa;Russian:имя"
"nobility",12,3,"Chinese_Simplified;Polish;Spanish",FALSE,3,FALSE,0.658370895013719,"Chinese_Simplified:贵族;Polish:szlachetność;Spanish:hidalguía"
"frame",12,2,"French;Portuguese",TRUE,3,FALSE,0.6576750410579,"French:cadre;Portuguese:moldura"
"work",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.656265063836901,"Galician:traballo;Portuguese:obra;Russian:работа"
"screw",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.655703893767921,"Polish:wkręt;Portuguese:parafuso"
"title",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.655010855057448,"Galician:título;Polish:tytuł;Portuguese:título"
"gallery",12,2,"Galician;Portuguese",TRUE,3,FALSE,0.65420401203012,"Galician:galería;Portuguese:galeria"
"cinema",12,3,"Galician;Portuguese;Spanish",FALSE,3,FALSE,0.653819398421557,"Galician:cinema;Portuguese:cinema;Spanish:cine"
"boxer",12,2,"Italian;Portuguese",TRUE,3,FALSE,0.652927142049723,"Italian:pugile;Portuguese:pugilista"
"filth",12,3,"Italian;Polish;Portuguese",FALSE,3,FALSE,0.652634686293984,"Italian:sporcizia;Polish:plugawstwo;Portuguese:imundice"
"fart",12,3,"Chinese_Traditional;German;Polish",FALSE,3,TRUE,0.652560850868451,"Chinese_Traditional:屁;German:Furz;Polish:pierdnięcie"
"maniac",12,3,"Italian;Polish;Spanish",FALSE,3,FALSE,0.651969033438929,"Italian:maniaco;Polish:maniak;Spanish:maníaco"
"foreigner",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.651738624552325,"Galician:estranxeiro;Portuguese:estrangeiro;Russian:иностранец"
"python",12,2,"Chinese_Simplified;Italian",TRUE,3,FALSE,0.648850866168354,"Chinese_Simplified:蟒蛇;Italian:pitone"
"date",12,3,"Chinese_Simplified;Polish;Russian",FALSE,3,FALSE,0.648229198729506,"Chinese_Simplified:日期;Polish:data;Russian:дата"
"lead",12,3,"French;Italian;Portuguese",FALSE,3,FALSE,0.646843113921257,"French:plomb;Italian:piombo;Portuguese:chumbo"
"payment",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.645704810911432,"Galician:pagamento;Portuguese:pagamento;Russian:платёж"
"drawing",12,2,"Galician;Polish",TRUE,3,FALSE,0.644889914184534,"Galician:debuxo;Polish:rysowanie"
"employment",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.644814210909283,"Galician:emprego;Polish:zatrudnienie;Portuguese:emprego"
"corner",12,3,"Italian;Portuguese;Spanish",FALSE,3,FALSE,0.643211933414736,"Italian:angolo;Portuguese:esquina;Spanish:esquina"
"flame",12,3,"French;Italian;Polish",FALSE,3,FALSE,0.642995671311838,"French:flamme;Italian:fiamma;Polish:płomień"
"cyclone",12,2,"Portuguese;Spanish",TRUE,3,FALSE,0.642442716667192,"Portuguese:ciclone;Spanish:ciclón"
"ranch",12,2,"French;Spanish",TRUE,3,FALSE,0.639707748882009,"French:ranch;Spanish:hacienda"
"astronaut",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.639361215431295,"Polish:astronauta;Portuguese:astronauta"
"coral",12,2,"Italian;Spanish",TRUE,3,FALSE,0.638235766954273,"Italian:corallo;Spanish:coral"
"cash",12,2,"Chinese_Simplified;Portuguese",TRUE,3,FALSE,0.637863571751035,"Chinese_Simplified:钞票;Portuguese:numerário"
"salad",12,2,"Spanish;Turkish",TRUE,3,FALSE,0.636767926416063,"Spanish:ensalada;Turkish:salata"
"holiday",12,3,"Italian;Polish;Russian",FALSE,3,FALSE,0.634395434428822,"Italian:vacanza;Polish:święto;Russian:праздник"
"album",12,2,"German;Portuguese",TRUE,3,TRUE,0.633998070852333,"German:Album;Portuguese:álbum"
"fall",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.631681939309667,"Galician:caída;Polish:upadek;Portuguese:queda"
"lottery",12,3,"Chinese_Simplified;Polish;Spanish",FALSE,3,FALSE,0.63113513461911,"Chinese_Simplified:彩票;Polish:loteria;Spanish:lotería"
"actor",12,2,"Portuguese;Russian",TRUE,3,FALSE,0.630918098038026,"Portuguese:Actor;Russian:актёр"
"duel",12,3,"Chinese_Simplified;Portuguese;Russian",FALSE,3,FALSE,0.630845340534308,"Chinese_Simplified:决斗;Portuguese:duelo;Russian:дуэль"
"psychologist",12,3,"Italian;Portuguese;Spanish",FALSE,3,FALSE,0.630816817234848,"Italian:psicologo;Portuguese:psicólogo;Spanish:psicóloga"
"valley",12,2,"Russian;Spanish",TRUE,3,FALSE,0.63011257577616,"Russian:долина;Spanish:valle"
"rust",12,2,"French;Italian",TRUE,3,FALSE,0.63005594761269,"French:rouille;Italian:ruggine"
"archive",12,3,"German;Portuguese;Russian",FALSE,3,TRUE,0.629380078375404,"German:Archiv;Portuguese:arquivo;Russian:архив"
"marrow",12,2,"French;Spanish",TRUE,3,FALSE,0.629322429906542,"French:courge;Spanish:médula"
"textile",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.627731004355756,"Polish:włókienniczy;Portuguese:têxtil"
"excrement",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.627113243934474,"Polish:ekskrementy;Portuguese:excremento"
"mule",12,2,"Italian;Spanish",TRUE,3,FALSE,0.626630480852777,"Italian:mulo;Spanish:mula"
"conference",12,3,"Portuguese;Russian;Spanish",FALSE,3,FALSE,0.626414627476506,"Portuguese:conferência;Russian:конференция;Spanish:conferencia"
"traitor",12,3,"Chinese_Simplified;Polish;Spanish",FALSE,3,FALSE,0.626266445520252,"Chinese_Simplified:叛徒;Polish:zdrajca;Spanish:traidor"
"scientist",12,2,"Portuguese;Turkish",TRUE,3,FALSE,0.624039607499448,"Portuguese:cientista;Turkish:bilimci"
"colleague",12,2,"Portuguese;Russian",TRUE,3,FALSE,0.62393324366396,"Portuguese:colega;Russian:коллега"
"corridor",12,2,"Italian;Turkish",TRUE,3,FALSE,0.623679980913874,"Italian:corridoio;Turkish:koridor"
"luggage",12,2,"German;Portuguese",TRUE,3,TRUE,0.622251315327955,"German:Gepäck;Portuguese:bagageira"
"hour",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.622087643031084,"Galician:hora;Polish:godzina;Portuguese:hora"
"dwarf",12,2,"French;Portuguese",TRUE,3,FALSE,0.619590928908368,"French:nain;Portuguese:anão"
"golfer",12,2,"Italian;Spanish",TRUE,3,FALSE,0.61937966523179,"Italian:golfista;Spanish:golfista"
"criminal",12,3,"Polish;Portuguese;Russian",FALSE,3,FALSE,0.618972411199347,"Polish:przestępca;Portuguese:criminoso;Russian:преступник"
"platform",12,2,"French;Galician",TRUE,3,FALSE,0.618491386322964,"French:quai;Galician:plataforma"
"gas",12,3,"Galician;Polish;Russian",FALSE,3,FALSE,0.617549057263393,"Galician:gas;Polish:gaz;Russian:газ"
"crust",12,2,"French;Portuguese",TRUE,3,FALSE,0.61710139416568,"French:croûte;Portuguese:crosta"
"senator",12,2,"Portuguese;Spanish",TRUE,3,FALSE,0.616909893671215,"Portuguese:senador;Spanish:senadora"
"marmalade",12,2,"Portuguese;Spanish",TRUE,3,FALSE,0.616062735816585,"Portuguese:geleia;Spanish:mermelada"
"tax",12,3,"German;Polish;Russian",FALSE,3,TRUE,0.614450590639068,"German:Steuer;Polish:podatek;Russian:налог"
"lesbian",12,3,"German;Polish;Portuguese",FALSE,3,TRUE,0.612463398985337,"German:Lesbe;Polish:lesbijski;Portuguese:lésbica"
"concert",12,2,"Galician;Russian",TRUE,3,FALSE,0.611823017408124,"Galician:concerto;Russian:концерт"
"toast",12,2,"French;Polish",TRUE,3,FALSE,0.611433054877605,"French:toast;Polish:toast"
"applause",12,3,"Polish;Portuguese;Spanish",FALSE,3,FALSE,0.6102106404444,"Polish:brawa;Portuguese:aplauso;Spanish:aplauso"
"coach",12,3,"Chinese_Simplified;Polish;Portuguese",FALSE,3,FALSE,0.610014921786803,"Chinese_Simplified:教练;Polish:trener;Portuguese:treinador"
"poem",12,3,"German;Portuguese;Russian",FALSE,3,TRUE,0.609984864433308,"German:Gedicht;Portuguese:poema;Russian:стихотворение"
"story",12,3,"Galician;Russian;Spanish",FALSE,3,FALSE,0.609639118746297,"Galician:conto;Russian:рассказ;Spanish:relato"
"tide",12,3,"Galician;Italian;Portuguese",FALSE,3,FALSE,0.609338986034908,"Galician:marea;Italian:marea;Portuguese:maré"
"abortion",12,3,"Polish;Portuguese;Spanish",FALSE,3,FALSE,0.608114873964631,"Polish:aborcja;Portuguese:aborto;Spanish:aborto"
"kilometer",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.608089338108819,"Galician:quilómetro;Portuguese:quilómetro;Russian:километр"
"punishment",12,3,"Galician;Italian;Polish",FALSE,3,FALSE,0.60775904918098,"Galician:castigo;Italian:punizione;Polish:ukaranie"
"method",12,3,"Chinese_Simplified;Polish;Russian",FALSE,3,FALSE,0.606444823390089,"Chinese_Simplified:手法;Polish:metoda;Russian:метод"
"radiator",12,2,"Italian;Portuguese",TRUE,3,FALSE,0.606332916846488,"Italian:radiatore;Portuguese:radiador"
"offspring",12,2,"Polish;Turkish",TRUE,3,FALSE,0.60310593920601,"Polish:pomiot;Turkish:evlât"
"target",12,3,"French;Polish;Portuguese",FALSE,3,FALSE,0.603008394535277,"French:cible;Polish:cel;Portuguese:alvo"
"blow",12,3,"Chinese_Traditional;Polish;Spanish",FALSE,3,TRUE,0.602472655484575,"Chinese_Traditional:吹;Polish:cios;Spanish:soplo"
"singer",12,2,"German;Portuguese",TRUE,3,TRUE,0.601494037179937,"German:Sänger;Portuguese:cantor"
"comma",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.601419077201404,"Polish:przecinek;Portuguese:vírgula"
"message",12,3,"Galician;Polish;Spanish",FALSE,3,FALSE,0.601383887904087,"Galician:mensaxe;Polish:wiadomość;Spanish:mensaje"
"word",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.601077199904,"Galician:palabra;Polish:słowo;Portuguese:palavra"
"cub",12,2,"Polish;Spanish",TRUE,3,FALSE,0.600410295702077,"Polish:młode;Spanish:cachorro"
"slush",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.599816729109837,"Polish:breja;Portuguese:lama"
"executioner",12,2,"German;Spanish",TRUE,3,TRUE,0.599365093499555,"German:Henker;Spanish:verdugo"
"massacre",12,3,"Chinese_Simplified;Polish;Portuguese",FALSE,3,FALSE,0.597951170327367,"Chinese_Simplified:屠杀;Polish:masakra;Portuguese:massacre"
"auditorium",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.597383232761478,"Polish:audytorium;Portuguese:auditório"
"quart",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.596062195432848,"Polish:kwarta;Portuguese:litro"
"price",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.594771303526013,"Galician:prezo;Polish:cena;Portuguese:preço"
"organism",12,2,"Portuguese;Russian",TRUE,3,FALSE,0.594230112821078,"Portuguese:organismo;Russian:организм"
"betrayal",12,3,"Italian;Polish;Spanish",FALSE,3,FALSE,0.593981625925084,"Italian:tradimento;Polish:zdrada;Spanish:traición"
"sapphire",12,2,"German;Italian",TRUE,3,TRUE,0.592858294930875,"German:Saphir;Italian:zaffiro"
"studio",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.592090251747632,"Galician:estudio;Portuguese:estúdio;Russian:студия"
"divorce",12,3,"Polish;Portuguese;Spanish",FALSE,3,FALSE,0.592010031908711,"Polish:rozwód;Portuguese:divórcio;Spanish:divorcio"
"beggar",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.591037822613736,"Polish:żebrak;Portuguese:mendigo"
"pheasant",12,2,"Portuguese;Turkish",TRUE,3,FALSE,0.589901052931377,"Portuguese:faisão;Turkish:sülün"
"kennel",12,2,"French;Polish",TRUE,3,FALSE,0.589286895383984,"French:niche;Polish:psiarnia"
"victory",12,3,"Galician;Polish;Russian",FALSE,3,FALSE,0.589050649219094,"Galician:vitoria;Polish:zwycięstwo;Russian:победа"
"party",12,3,"German;Polish;Portuguese",FALSE,3,TRUE,0.587868001559569,"German:Feier;Polish:stronnictwo;Portuguese:festa"
"piss",12,2,"German;Polish",TRUE,3,TRUE,0.585861464968153,"German:Pisse;Polish:sikanie"
"limb",12,2,"French;German",TRUE,3,TRUE,0.584268691588785,"French:membre;German:Glied"
"bouquet",12,2,"Chinese_Simplified;Italian",TRUE,3,FALSE,0.582997082148186,"Chinese_Simplified:花束;Italian:bouquet"
"obesity",12,3,"Italian;Polish;Portuguese",FALSE,3,FALSE,0.582620318737298,"Italian:obesità;Polish:otyłość;Portuguese:obesidade"
"soil",12,2,"Galician;Russian",TRUE,3,FALSE,0.581402760682258,"Galician:solo;Russian:почва"
"carcass",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.581256331509065,"Polish:tusza;Portuguese:carcaça"
"candidate",12,2,"Portuguese;Russian",TRUE,3,FALSE,0.580651797542402,"Portuguese:candidato;Russian:кандидат"
"quarrel",12,3,"Chinese_Simplified;Polish;Spanish",FALSE,3,FALSE,0.580424675548534,"Chinese_Simplified:吵架;Polish:kłótnia;Spanish:riña"
"mound",12,2,"French;Portuguese",TRUE,3,FALSE,0.579874908623634,"French:butte;Portuguese:monte"
"territory",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.579552715675144,"Galician:territorio;Portuguese:território;Russian:территория"
"couple",12,3,"Italian;Polish;Portuguese",FALSE,3,FALSE,0.578921973870277,"Italian:coppia;Polish:para;Portuguese:casal"
"salary",12,3,"Portuguese;Spanish;Turkish",FALSE,3,FALSE,0.578342331986254,"Portuguese:salário;Spanish:salario;Turkish:maaş"
"dowry",12,3,"Chinese_Simplified;Polish;Russian",FALSE,3,FALSE,0.575576687273525,"Chinese_Simplified:嫁妆;Polish:posag;Russian:приданое"
"disease",12,3,"Galician;Italian;Portuguese",FALSE,3,FALSE,0.570957435093441,"Galician:enfermidade;Italian:malattia;Portuguese:doença"
"servant",12,2,"Italian;Polish",TRUE,3,FALSE,0.5709195593414,"Italian:servo;Polish:sługa"
"bunch",12,3,"French;Polish;Russian",FALSE,3,FALSE,0.568767963848524,"French:grappe;Polish:grono;Russian:пучок"
"boxing",12,2,"French;Portuguese",TRUE,3,FALSE,0.56819266563298,"French:boxe;Portuguese:boxe"
"movie",12,2,"Italian;Polish",TRUE,3,FALSE,0.567382619378202,"Italian:film;Polish:film"
"guillotine",12,2,"Italian;Portuguese",TRUE,3,FALSE,0.566261278954053,"Italian:ghigliottina;Portuguese:guilhotina"
"profit",12,3,"Polish;Portuguese;Russian",FALSE,3,FALSE,0.565798816111243,"Polish:zysk;Portuguese:Lucro;Russian:прибыль"
"cargo",12,2,"German;Turkish",TRUE,3,TRUE,0.565009536784741,"German:Fracht;Turkish:kargo"
"size",12,3,"Polish;Portuguese;Russian",FALSE,3,FALSE,0.564260440133314,"Polish:rozmiar;Portuguese:tamanho;Russian:размер"
"stripe",12,2,"German;Russian",TRUE,3,TRUE,0.564171487603306,"German:Streifen;Russian:полоса"
"equipment",12,2,"Portuguese;Russian",TRUE,3,FALSE,0.563472364343669,"Portuguese:equipamento;Russian:оборудование"
"bronze",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.562602629092039,"Polish:brąz;Portuguese:bronze"
"detail",12,3,"Polish;Russian;Spanish",FALSE,3,FALSE,0.562212779940777,"Polish:szczegół;Russian:деталь;Spanish:talle"
"emperor",12,3,"Polish;Portuguese;Spanish",FALSE,3,FALSE,0.562055346151772,"Polish:cesarz;Portuguese:imperador;Spanish:emperador"
"race",12,3,"Polish;Portuguese;Russian",FALSE,3,FALSE,0.559531824013078,"Polish:wyścig;Portuguese:corrida;Russian:гонка"
"evening",12,3,"Italian;Polish;Russian",FALSE,3,FALSE,0.559476633641336,"Italian:sera;Polish:wieczór;Russian:вечер"
"tuft",12,3,"French;Italian;Spanish",FALSE,3,FALSE,0.559187046054606,"French:touffe;Italian:ciuffo;Spanish:mechón"
"fauna",12,2,"Italian;Polish",TRUE,3,FALSE,0.558682496353106,"Italian:fauna;Polish:fauna"
"month",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.558360942014673,"Galician:mes;Polish:miesiąc;Portuguese:mês"
"show",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.557214600704713,"Galician:espectáculo;Polish:pokaz;Portuguese:espectáculo"
"pinch",12,3,"Italian;Polish;Portuguese",FALSE,3,FALSE,0.553498885009455,"Italian:pizzicotto;Polish:szczypta;Portuguese:beliscão"
"yoga",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.553070085290593,"Polish:joga;Portuguese:ioga"
"maze",12,2,"Polish;Spanish",TRUE,3,FALSE,0.552800323166325,"Polish:labirynt;Spanish:laberinto"
"question",12,3,"Galician;Polish;Russian",FALSE,3,FALSE,0.551188567972223,"Galician:pregunta;Polish:pytanie;Russian:вопрос"
"lesson",12,3,"Polish;Portuguese;Russian",FALSE,3,FALSE,0.551093940389062,"Polish:lekcja;Portuguese:aula;Russian:урок"
"calculation",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.550612559234496,"Galician:cálculo;Polish:obliczanie;Portuguese:cálculo"
"poetry",12,3,"Chinese_Simplified;Polish;Portuguese",FALSE,3,FALSE,0.550456028816775,"Chinese_Simplified:诗歌;Polish:poezja;Portuguese:poesia"
"web",12,2,"Galician;Polish",TRUE,3,FALSE,0.548419381509909,"Galician:web;Polish:sieć"
"vessel",12,2,"Portuguese;Spanish",TRUE,3,FALSE,0.547772424497716,"Portuguese:embarcação;Spanish:buque"
"block",12,2,"French;Portuguese",TRUE,3,FALSE,0.547093739858453,"French:bloc;Portuguese:bloco"
"nerve",12,3,"French;Russian;Spanish",FALSE,3,FALSE,0.546915987069784,"French:nerf;Russian:нерв;Spanish:nervio"
"grimace",12,3,"German;Polish;Portuguese",FALSE,3,TRUE,0.545178336005568,"German:Fratze;Polish:grymas;Portuguese:careta"
"infection",12,3,"Italian;Polish;Portuguese",FALSE,3,FALSE,0.544863453071975,"Italian:infezione;Polish:zakażenie;Portuguese:infecção"
"idol",12,3,"Italian;Polish;Portuguese",FALSE,3,FALSE,0.544582831855981,"Italian:idolo;Polish:idol;Portuguese:ídolo"
"parade",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.543822482668949,"Polish:parada;Portuguese:desfile"
"activity",12,3,"Galician;Polish;Portuguese",FALSE,3,FALSE,0.542345951217354,"Galician:actividade;Polish:aktywność;Portuguese:actividade"
"formula",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.542198301189301,"Galician:fórmula;Portuguese:fórmula;Russian:формула"
"bible",12,2,"Polish;Spanish",TRUE,3,FALSE,0.53870987039505,"Polish:biblia;Spanish:biblia"
"piece",12,3,"Italian;Portuguese;Spanish",FALSE,3,FALSE,0.538520223130916,"Italian:tassello;Portuguese:peça;Spanish:pieza"
"hurricane",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.537463202467045,"Polish:huragan;Portuguese:furacão"
"rattle",12,2,"Italian;Portuguese",TRUE,3,FALSE,0.537425222292444,"Italian:sonaglio;Portuguese:matraca"
"model",12,2,"Polish;Portuguese",TRUE,3,FALSE,0.537270635227381,"Polish:model;Portuguese:modelo"
"educator",12,2,"Portuguese;Spanish",TRUE,3,FALSE,0.53526008121379,"Portuguese:educador;Spanish:educadora"
"dawn",12,2,"Italian;Polish",TRUE,3,FALSE,0.534161161066822,"Italian:alba;Polish:świt"
"company",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.532736907415241,"Galician:empresa;Portuguese:empresa;Russian:компания"
"tango",12,3,"German;Polish;Portuguese",FALSE,3,TRUE,0.531274319345451,"German:Tango;Polish:tango;Portuguese:tango"
"temperature",12,3,"Galician;Portuguese;Russian",FALSE,3,FALSE,0.531038652061842,"Galician:temperatura;Portuguese:temperatura;Russian:температура"
"axle",12,2,"German;Portuguese",TRUE,3,TRUE,0.530076113644335,"German:Achse;Portuguese:eixo"
"degree",12,3,"Galician;Polish;Spanish",FALSE,3,FALSE,0.530041822243725,"Galician:grao;Polish:stopień;Spanish:licenciada"
"victim",12,3,"Italian;Polish;Portuguese",FALSE,3,FALSE,0.529042180624872,"Italian:vittima;Polish:ofiara;Portuguese:vítima"
